time	V(1khz)	V(10hz)	V(100hz)	V(v1)	V(v2)	V(v3)
2.865735978821546e-002	4.521654e-002	9.866257e-001	-7.054326e-001	9.737123e-001	-7.470450e-001	-8.353233e-001
2.868655211831651e-002	2.885747e-002	9.863880e-001	-7.061197e-001	9.732928e-001	-7.347267e-001	-9.215840e-001
2.870759912433733e-002	1.622946e-002	9.862144e-001	-7.064551e-001	9.729884e-001	-7.256919e-001	-9.647216e-001
2.872327371342093e-002	6.562220e-003	9.860838e-001	-7.066134e-001	9.727606e-001	-7.188807e-001	-9.859335e-001
2.874117795344735e-002	-4.564941e-003	9.859334e-001	-7.067002e-001	9.724992e-001	-7.110154e-001	-9.984641e-001
2.876171817066232e-002	-1.722942e-002	9.857593e-001	-7.066903e-001	9.721978e-001	-7.018814e-001	-9.972907e-001
2.878407426399994e-002	-3.055000e-002	9.855676e-001	-7.065281e-001	9.718679e-001	-6.918071e-001	-9.771691e-001
2.882032057342756e-002	-5.013648e-002	9.852521e-001	-7.059193e-001	9.713290e-001	-6.751842e-001	-9.039676e-001
2.887808066836773e-002	-7.495120e-002	9.847389e-001	-7.042131e-001	9.704598e-001	-6.479750e-001	-6.932881e-001
2.894479381060584e-002	-9.093810e-002	9.841307e-001	-7.011260e-001	9.694400e-001	-6.154885e-001	-3.399566e-001
2.902512212533467e-002	-8.882748e-002	9.833748e-001	-6.957402e-001	9.681894e-001	-5.749425e-001	1.571923e-001
2.912107969593104e-002	-6.244939e-002	9.824455e-001	-6.874360e-001	9.666632e-001	-5.245972e-001	6.894766e-001
2.916185406468587e-002	-4.369522e-002	9.820409e-001	-6.832260e-001	9.660041e-001	-5.026165e-001	8.505126e-001
2.918973045151182e-002	-2.785302e-002	9.817593e-001	-6.799984e-001	9.655498e-001	-4.873980e-001	9.291517e-001
2.920994292910065e-002	-1.565118e-002	9.815531e-001	-6.775168e-001	9.652185e-001	-4.762697e-001	9.684939e-001
2.922503928276663e-002	-6.314814e-003	9.813979e-001	-6.755811e-001	9.649701e-001	-4.679080e-001	9.877269e-001
2.924332604703823e-002	5.062762e-003	9.812085e-001	-6.731475e-001	9.646680e-001	-4.577228e-001	9.991209e-001
2.926251818650521e-002	1.689360e-002	9.810085e-001	-6.704972e-001	9.643496e-001	-4.469684e-001	9.969084e-001
2.928537548771961e-002	3.048612e-002	9.807680e-001	-6.671938e-001	9.639685e-001	-4.340755e-001	9.753994e-001
2.932241999496817e-002	5.037850e-002	9.803734e-001	-6.615049e-001	9.633467e-001	-4.129913e-001	8.982486e-001
2.938136876376862e-002	7.533024e-002	9.797348e-001	-6.517431e-001	9.623466e-001	-3.789834e-001	6.782526e-001
2.944786946574731e-002	9.058966e-002	9.789988e-001	-6.396937e-001	9.612024e-001	-3.399971e-001	3.217203e-001
2.952905482862730e-002	8.814283e-002	9.780774e-001	-6.234952e-001	9.597828e-001	-2.916043e-001	-1.815445e-001
2.961417646830295e-002	6.488222e-002	9.770886e-001	-6.050624e-001	9.582675e-001	-2.400526e-001	-6.574216e-001
2.965735978908206e-002	4.521654e-002	9.765770e-001	-5.950877e-001	9.574884e-001	-2.136280e-001	-8.353234e-001
2.968655211892702e-002	2.885747e-002	9.762262e-001	-5.880350e-001	9.569576e-001	-1.956744e-001	-9.215840e-001
2.970759912478665e-002	1.622946e-002	9.759710e-001	-5.828161e-001	9.565730e-001	-1.826891e-001	-9.647216e-001
2.972327371375906e-002	6.562218e-003	9.757797e-001	-5.788536e-001	9.562854e-001	-1.729975e-001	-9.859335e-001
2.974117795385817e-002	-4.564944e-003	9.755599e-001	-5.742506e-001	9.559559e-001	-1.619068e-001	-9.984641e-001
2.976171817081541e-002	-1.722943e-002	9.753062e-001	-5.688810e-001	9.555762e-001	-1.491582e-001	-9.972907e-001
2.978407426424896e-002	-3.055000e-002	9.750280e-001	-5.629153e-001	9.551613e-001	-1.352543e-001	-9.771691e-001
2.982032057382947e-002	-5.013648e-002	9.745722e-001	-5.529700e-001	9.544845e-001	-1.126563e-001	-9.039676e-001
2.987808066899791e-002	-7.495120e-002	9.738357e-001	-5.365518e-001	9.533958e-001	-7.652927e-002	-6.932881e-001
2.994479381193931e-002	-9.093810e-002	9.729695e-001	-5.167463e-001	9.521227e-001	-3.468012e-002	-3.399566e-001
3.002512212710884e-002	-8.882748e-002	9.719034e-001	-4.916810e-001	9.505675e-001	1.578404e-002	1.571923e-001
3.012107969918622e-002	-6.244939e-002	9.706038e-001	-4.604151e-001	9.486781e-001	7.600325e-002	6.894766e-001
3.016185406682097e-002	-4.369522e-002	9.700419e-001	-4.466625e-001	9.478648e-001	1.015207e-001	8.505126e-001
3.018973045302749e-002	-2.785302e-002	9.696529e-001	-4.370269e-001	9.473052e-001	1.189290e-001	9.291517e-001
3.020994293022051e-002	-1.565118e-002	9.693688e-001	-4.299490e-001	9.468976e-001	1.315288e-001	9.684939e-001
3.022503928361104e-002	-6.314815e-003	9.691554e-001	-4.246101e-001	9.465922e-001	1.409257e-001	9.877269e-001
3.024332604806695e-002	5.062762e-003	9.688957e-001	-4.180872e-001	9.462211e-001	1.522914e-001	9.991209e-001
3.026251818688813e-002	1.689360e-002	9.686217e-001	-4.111817e-001	9.458303e-001	1.641981e-001	9.969084e-001
3.028537548834238e-002	3.048612e-002	9.682933e-001	-4.028679e-001	9.453630e-001	1.783474e-001	9.753994e-001
3.032241999597262e-002	5.037850e-002	9.677562e-001	-3.891944e-001	9.446017e-001	2.011997e-001	8.982486e-001
3.038136876533996e-002	7.533024e-002	9.668909e-001	-3.670259e-001	9.433795e-001	2.373345e-001	6.782526e-001
3.044786946686234e-002	9.058966e-002	9.658995e-001	-3.414422e-001	9.419852e-001	2.777053e-001	3.217203e-001
3.052905483001517e-002	8.814283e-002	9.646664e-001	-3.094248e-001	9.402608e-001	3.263267e-001	-1.815446e-001
3.061417646904953e-002	6.488222e-002	9.633513e-001	-2.751315e-001	9.384265e-001	3.763917e-001	-6.574216e-001
3.065735978956448e-002	4.521654e-002	9.626743e-001	-2.574396e-001	9.374856e-001	4.013876e-001	-8.353234e-001
3.068655211926687e-002	2.885746e-002	9.622117e-001	-2.453409e-001	9.368457e-001	4.181188e-001	-9.215840e-001
3.070759912503678e-002	1.622945e-002	9.618760e-001	-2.365611e-001	9.363824e-001	4.300947e-001	-9.647216e-001
3.072327371394730e-002	6.562217e-003	9.616247e-001	-2.299914e-001	9.360363e-001	4.389649e-001	-9.859335e-001
3.074117795408688e-002	-4.564944e-003	9.613364e-001	-2.224568e-001	9.356398e-001	4.490446e-001	-9.984641e-001
3.076171817090064e-002	-1.722943e-002	9.610041e-001	-2.137785e-001	9.351835e-001	4.605384e-001	-9.972907e-001
3.078407426438759e-002	-3.055000e-002	9.606405e-001	-2.042880e-001	9.346851e-001	4.729610e-001	-9.771691e-001
3.082032057405321e-002	-5.013648e-002	9.600462e-001	-1.888049e-001	9.338731e-001	4.929026e-001	-9.039676e-001
3.087808066934873e-002	-7.495120e-002	9.590892e-001	-1.639459e-001	9.325691e-001	5.241480e-001	-6.932881e-001
3.094479381268165e-002	-9.093810e-002	9.579685e-001	-1.349870e-001	9.310478e-001	5.593749e-001	-3.399566e-001
3.102512212809653e-002	-8.882748e-002	9.565964e-001	-9.981644e-002	9.291943e-001	6.004816e-001	1.571923e-001
3.112107970099839e-002	-6.244939e-002	9.549315e-001	-5.753126e-002	9.269490e-001	6.475731e-001	6.894766e-001
3.116185406800958e-002	-4.369522e-002	9.542147e-001	-3.948905e-002	9.259848e-001	6.668804e-001	8.505126e-001
3.118973045387127e-002	-2.785302e-002	9.537197e-001	-2.712605e-002	9.253221e-001	6.798292e-001	9.291517e-001
3.120994293084394e-002	-1.565118e-002	9.533589e-001	-1.815516e-002	9.248398e-001	6.890878e-001	9.684939e-001
3.122503928408112e-002	-6.314815e-003	9.530882e-001	-1.145246e-002	9.244786e-001	6.959305e-001	9.877269e-001
3.124332604863963e-002	5.062761e-003	9.527591e-001	-3.331794e-003	9.240399e-001	7.041354e-001	9.991209e-001
3.126251818710130e-002	1.689360e-002	9.524123e-001	5.191185e-003	9.235783e-001	7.126465e-001	9.969084e-001
3.128537548868907e-002	3.048612e-002	9.519972e-001	1.533981e-002	9.230267e-001	7.226477e-001	9.753994e-001
3.132241999653179e-002	5.037850e-002	9.513196e-001	3.177516e-002	9.221287e-001	7.385391e-001	8.982486e-001
3.138136876621472e-002	7.533024e-002	9.502312e-001	5.788267e-002	9.206893e-001	7.629987e-001	6.782526e-001
3.144786946748306e-002	9.058966e-002	9.489881e-001	8.722866e-002	9.190505e-001	7.893338e-001	3.217203e-001
3.152905483078779e-002	8.814283e-002	9.474484e-001	1.228353e-001	9.170281e-001	8.196120e-001	-1.815446e-001
3.161417646946515e-002	6.488221e-002	9.458120e-001	1.598903e-001	9.148819e-001	8.490672e-001	-6.574216e-001
3.165735978983304e-002	4.521653e-002	9.449723e-001	1.785417e-001	9.137831e-001	8.630868e-001	-8.353234e-001
3.168655211945606e-002	2.885746e-002	9.443997e-001	1.910651e-001	9.130365e-001	8.722048e-001	-9.215840e-001
3.170759912517602e-002	1.622945e-002	9.439848e-001	2.000522e-001	9.124964e-001	8.785969e-001	-9.647216e-001
3.172327371405208e-002	6.562217e-003	9.436746e-001	2.067196e-001	9.120930e-001	8.832576e-001	-9.859335e-001
3.174117795421420e-002	-4.564945e-003	9.433189e-001	2.143080e-001	9.116312e-001	8.884764e-001	-9.984641e-001
3.176171817094808e-002	-1.722943e-002	9.429095e-001	2.229801e-001	9.111000e-001	8.943250e-001	-9.972907e-001
3.178407426446477e-002	-3.055000e-002	9.424618e-001	2.323704e-001	9.105201e-001	9.005213e-001	-9.771691e-001
3.182032057417777e-002	-5.013648e-002	9.417313e-001	2.474773e-001	9.095762e-001	9.101894e-001	-9.039676e-001
3.187808066954405e-002	-7.495120e-002	9.405575e-001	2.712817e-001	9.080621e-001	9.246185e-001	-6.932881e-001
3.194479381309492e-002	-9.093810e-002	9.391869e-001	2.983327e-001	9.062985e-001	9.397677e-001	-3.399566e-001
3.202512212864639e-002	-8.882748e-002	9.375141e-001	3.301746e-001	9.041538e-001	9.558156e-001	1.571923e-001
3.212107970200726e-002	-6.244939e-002	9.354906e-001	3.673275e-001	9.015617e-001	9.717919e-001	6.894766e-001
3.216185406867130e-002	-4.369522e-002	9.346216e-001	3.827678e-001	9.004503e-001	9.775144e-001	8.505126e-001
3.218973045434102e-002	-2.785302e-002	9.340227e-001	3.931361e-001	8.996871e-001	9.810577e-001	9.291517e-001
3.220994293119101e-002	-1.565119e-002	9.335865e-001	4.005733e-001	8.991320e-001	9.834387e-001	9.684939e-001
3.222503928434282e-002	-6.314815e-003	9.332596e-001	4.060796e-001	8.987164e-001	9.851136e-001	9.877269e-001
3.224332604895845e-002	5.062761e-003	9.328624e-001	4.126962e-001	8.982120e-001	9.870237e-001	9.991209e-001
3.226251818721998e-002	1.689360e-002	9.324442e-001	4.195813e-001	8.976813e-001	9.888882e-001	9.969084e-001
3.228537548888209e-002	3.048612e-002	9.319440e-001	4.276883e-001	8.970475e-001	9.909211e-001	9.753994e-001
3.232241999684309e-002	5.037850e-002	9.311287e-001	4.406077e-001	8.960164e-001	9.937817e-001	8.982486e-001
3.238136876670171e-002	7.533024e-002	9.298214e-001	4.606820e-001	8.943657e-001	9.972233e-001	6.782526e-001
3.244786946782863e-002	9.058966e-002	9.283316e-001	4.825811e-001	8.924888e-001	9.994636e-001	3.217203e-001
3.252905483121793e-002	8.814283e-002	9.264913e-001	5.081765e-001	8.901762e-001	9.998333e-001	-1.815446e-001
3.261417646969654e-002	6.488221e-002	9.245402e-001	5.338395e-001	8.877267e-001	9.974278e-001	-6.574216e-001
3.265735978998256e-002	4.521653e-002	9.235409e-001	5.463261e-001	8.864744e-001	9.951161e-001	-8.353234e-001
3.268655211956140e-002	2.885746e-002	9.228607e-001	5.544907e-001	8.856241e-001	9.931383e-001	-9.215840e-001
3.270759912525355e-002	1.622945e-002	9.223682e-001	5.602523e-001	8.850091e-001	9.915050e-001	-9.647216e-001
3.272327371411043e-002	6.562216e-003	9.220002e-001	5.644708e-001	8.845502e-001	9.901759e-001	-9.859335e-001
3.274117795428509e-002	-4.564946e-003	9.215785e-001	5.692144e-001	8.840249e-001	9.885403e-001	-9.984641e-001
3.276171817097450e-002	-1.722943e-002	9.210935e-001	5.745679e-001	8.834209e-001	9.865098e-001	-9.972907e-001
3.278407426450773e-002	-3.055000e-002	9.205635e-001	5.802712e-001	8.827618e-001	9.841130e-001	-9.771691e-001
3.282032057424712e-002	-5.013648e-002	9.196998e-001	5.892316e-001	8.816895e-001	9.798148e-001	-9.039676e-001
3.287808066965278e-002	-7.495120e-002	9.183140e-001	6.028890e-001	8.799714e-001	9.719163e-001	-6.932881e-001
3.294479381332501e-002	-9.093810e-002	9.166986e-001	6.176994e-001	8.779725e-001	9.612012e-001	-3.399566e-001
3.302512212895250e-002	-8.882748e-002	9.147318e-001	6.340503e-001	8.755451e-001	9.460605e-001	1.571923e-001
3.312107970256888e-002	-6.244939e-002	9.123577e-001	6.518797e-001	8.726164e-001	9.248194e-001	6.894766e-001
3.316185406903968e-002	-4.369522e-002	9.113399e-001	6.588205e-001	8.713622e-001	9.147712e-001	8.505126e-001
3.318973045460252e-002	-2.785302e-002	9.106395e-001	6.632336e-001	8.705015e-001	9.075556e-001	9.291517e-001
3.320994293138423e-002	-1.565119e-002	9.101297e-001	6.662964e-001	8.698758e-001	9.021494e-001	9.684939e-001
3.322503928448851e-002	-6.314815e-003	9.097478e-001	6.685030e-001	8.694075e-001	8.980167e-001	9.877269e-001
3.324332604913594e-002	5.062761e-003	9.092841e-001	6.710883e-001	8.688392e-001	8.929024e-001	9.991209e-001
3.326251818728605e-002	1.689360e-002	9.087960e-001	6.737056e-001	8.682415e-001	8.874082e-001	9.969084e-001
3.328537548898954e-002	3.048612e-002	9.082128e-001	6.766744e-001	8.675281e-001	8.806964e-001	9.753994e-001
3.332241999701639e-002	5.037850e-002	9.072630e-001	6.811430e-001	8.663681e-001	8.694335e-001	8.982486e-001
3.338136876697281e-002	7.533024e-002	9.057419e-001	6.875165e-001	8.645124e-001	8.505425e-001	6.782526e-001
3.344786946802102e-002	9.058966e-002	9.040114e-001	6.936039e-001	8.624048e-001	8.278323e-001	3.217203e-001
3.352905483145738e-002	8.814283e-002	9.018776e-001	6.994116e-001	8.598113e-001	7.981524e-001	-1.815446e-001
3.361417646982533e-002	6.488221e-002	8.996195e-001	7.038801e-001	8.570681e-001	7.648050e-001	-6.574216e-001
3.365735979006578e-002	4.521653e-002	8.984647e-001	7.054326e-001	8.556671e-001	7.470450e-001	-8.353234e-001
3.368655211962002e-002	2.885746e-002	8.976795e-001	7.061197e-001	8.547164e-001	7.347267e-001	-9.215840e-001
3.370759912529670e-002	1.622945e-002	8.971114e-001	7.064551e-001	8.540291e-001	7.256919e-001	-9.647216e-001
3.372327371414290e-002	6.562216e-003	8.966870e-001	7.066134e-001	8.535164e-001	7.188807e-001	-9.859335e-001
3.374117795432455e-002	-4.564946e-003	8.962012e-001	7.067002e-001	8.529297e-001	7.110154e-001	-9.984641e-001
3.376171817098921e-002	-1.722943e-002	8.956424e-001	7.066903e-001	8.522552e-001	7.018814e-001	-9.972907e-001
3.378407426453165e-002	-3.055000e-002	8.950323e-001	7.065281e-001	8.515196e-001	6.918071e-001	-9.771691e-001
3.382032057428572e-002	-5.013648e-002	8.940388e-001	7.059193e-001	8.503233e-001	6.751842e-001	-9.039676e-001
3.387808066971331e-002	-7.495120e-002	8.924462e-001	7.042131e-001	8.484077e-001	6.479750e-001	-6.932881e-001
3.394479381345308e-002	-9.093810e-002	8.905926e-001	7.011260e-001	8.461815e-001	6.154885e-001	-3.399566e-001
3.402512212912291e-002	-8.882748e-002	8.883396e-001	6.957402e-001	8.434811e-001	5.749425e-001	1.571923e-001
3.412107970288154e-002	-6.244939e-002	8.856242e-001	6.874360e-001	8.402271e-001	5.245972e-001	6.894766e-001
3.416185406924475e-002	-4.369522e-002	8.844616e-001	6.832260e-001	8.388352e-001	5.026165e-001	8.505126e-001
3.418973045474810e-002	-2.785302e-002	8.836624e-001	6.799984e-001	8.378804e-001	4.873980e-001	9.291517e-001
3.420994293149179e-002	-1.565119e-002	8.830810e-001	6.775169e-001	8.371865e-001	4.762697e-001	9.684939e-001
3.422503928456961e-002	-6.314816e-003	8.826457e-001	6.755811e-001	8.366674e-001	4.679080e-001	9.877269e-001
3.424332604923475e-002	5.062761e-003	8.821172e-001	6.731475e-001	8.360375e-001	4.577228e-001	9.991209e-001
3.426251818732283e-002	1.689360e-002	8.815613e-001	6.704972e-001	8.353752e-001	4.469684e-001	9.969084e-001
3.428537548904936e-002	3.048612e-002	8.808974e-001	6.671938e-001	8.345850e-001	4.340755e-001	9.753994e-001
3.432241999711287e-002	5.037850e-002	8.798168e-001	6.615049e-001	8.333005e-001	4.129913e-001	8.982486e-001
3.438136876712376e-002	7.533024e-002	8.780879e-001	6.517431e-001	8.312472e-001	3.789834e-001	6.782526e-001
3.444786946812813e-002	9.058966e-002	8.761235e-001	6.396937e-001	8.289172e-001	3.399971e-001	3.217203e-001
3.452905483159071e-002	8.814283e-002	8.737047e-001	6.234952e-001	8.260531e-001	2.916043e-001	-1.815446e-001
3.461417646989706e-002	6.488221e-002	8.711485e-001	6.050624e-001	8.230270e-001	2.400526e-001	-6.574216e-001
3.465735979011213e-002	4.521653e-002	8.698428e-001	5.950877e-001	8.214828e-001	2.136280e-001	-8.353234e-001
3.468655211965267e-002	2.885746e-002	8.689556e-001	5.880350e-001	8.204355e-001	1.956744e-001	-9.215840e-001
3.470759912532073e-002	1.622945e-002	8.683140e-001	5.828161e-001	8.196787e-001	1.826891e-001	-9.647216e-001
3.472327371416099e-002	6.562216e-003	8.678351e-001	5.788536e-001	8.191141e-001	1.729975e-001	-9.859335e-001
3.474117795434652e-002	-4.564946e-003	8.672869e-001	5.742506e-001	8.184683e-001	1.619068e-001	-9.984641e-001
3.476171817099739e-002	-1.722943e-002	8.666566e-001	5.688810e-001	8.177261e-001	1.491582e-001	-9.972907e-001
3.478407426454497e-002	-3.055000e-002	8.659688e-001	5.629153e-001	8.169168e-001	1.352543e-001	-9.771691e-001
3.482032057430723e-002	-5.013648e-002	8.648493e-001	5.529700e-001	8.156012e-001	1.126562e-001	-9.039676e-001
3.487808066974703e-002	-7.495120e-002	8.630564e-001	5.365518e-001	8.134959e-001	7.652927e-002	-6.932881e-001
3.494479381352440e-002	-9.093810e-002	8.609719e-001	5.167463e-001	8.110510e-001	3.468011e-002	-3.399566e-001
3.502512212921780e-002	-8.882748e-002	8.584414e-001	4.916810e-001	8.080882e-001	-1.578404e-002	1.571923e-001
3.512107970305563e-002	-6.244939e-002	8.553956e-001	4.604151e-001	8.045220e-001	-7.600326e-002	6.894766e-001
3.516185406935894e-002	-4.369522e-002	8.540928e-001	4.466625e-001	8.029977e-001	-1.015207e-001	8.505126e-001
3.518973045482916e-002	-2.785302e-002	8.531979e-001	4.370269e-001	8.019526e-001	-1.189290e-001	9.291517e-001
3.520994293155168e-002	-1.565119e-002	8.525472e-001	4.299490e-001	8.011933e-001	-1.315288e-001	9.684939e-001
3.522503928461477e-002	-6.314816e-003	8.520601e-001	4.246101e-001	8.006253e-001	-1.409257e-001	9.877269e-001
3.524332604928976e-002	5.062761e-003	8.514691e-001	4.180872e-001	7.999364e-001	-1.522914e-001	9.991209e-001
3.526251818734331e-002	1.689360e-002	8.508475e-001	4.111817e-001	7.992122e-001	-1.641981e-001	9.969084e-001
3.528537548908266e-002	3.048612e-002	8.501054e-001	4.028680e-001	7.983481e-001	-1.783474e-001	9.753994e-001
3.532241999716659e-002	5.037850e-002	8.488984e-001	3.891944e-001	7.969443e-001	-2.011997e-001	8.982486e-001
3.538136876720780e-002	7.533024e-002	8.469685e-001	3.670259e-001	7.947015e-001	-2.373345e-001	6.782526e-001
3.544786946818777e-002	9.058966e-002	8.447778e-001	3.414422e-001	7.921583e-001	-2.777054e-001	3.217203e-001
3.552905483166495e-002	8.814283e-002	8.420837e-001	3.094248e-001	7.890348e-001	-3.263267e-001	-1.815446e-001
3.561417646993699e-002	6.488221e-002	8.392394e-001	2.751315e-001	7.857378e-001	-3.763917e-001	-6.574216e-001
3.565735979013793e-002	4.521653e-002	8.377879e-001	2.574396e-001	7.840565e-001	-4.013876e-001	-8.353234e-001
3.568655211967085e-002	2.885746e-002	8.368024e-001	2.453409e-001	7.829168e-001	-4.181188e-001	-9.215840e-001
3.570759912533410e-002	1.622945e-002	8.360899e-001	2.365611e-001	7.820933e-001	-4.300947e-001	-9.647216e-001
3.572327371417105e-002	6.562216e-003	8.355582e-001	2.299914e-001	7.814792e-001	-4.389649e-001	-9.859335e-001
3.574117795435875e-002	-4.564946e-003	8.349499e-001	2.224568e-001	7.807769e-001	-4.490446e-001	-9.984641e-001
3.576171817100195e-002	-1.722943e-002	8.342506e-001	2.137785e-001	7.799699e-001	-4.605384e-001	-9.972907e-001
3.578407426455238e-002	-3.055000e-002	8.334877e-001	2.042880e-001	7.790900e-001	-4.729610e-001	-9.771691e-001
3.582032057431918e-002	-5.013648e-002	8.322467e-001	1.888049e-001	7.776603e-001	-4.929026e-001	-9.039676e-001
3.587808066976577e-002	-7.495120e-002	8.302605e-001	1.639459e-001	7.753735e-001	-5.241480e-001	-6.932881e-001
3.594479381356407e-002	-9.093810e-002	8.279533e-001	1.349870e-001	7.727196e-001	-5.593749e-001	-3.399566e-001
3.602512212927059e-002	-8.882748e-002	8.251554e-001	9.981645e-002	7.695062e-001	-6.004816e-001	1.571923e-001
3.612107970315249e-002	-6.244939e-002	8.217911e-001	5.753126e-002	7.656417e-001	-6.475731e-001	6.894766e-001
3.616185406942248e-002	-4.369522e-002	8.203533e-001	3.948905e-002	7.639912e-001	-6.668804e-001	8.505126e-001
3.618973045487427e-002	-2.785302e-002	8.193662e-001	2.712605e-002	7.628599e-001	-6.798292e-001	9.291517e-001
3.620994293158501e-002	-1.565119e-002	8.186488e-001	1.815516e-002	7.620381e-001	-6.890878e-001	9.684939e-001
3.622503928463990e-002	-6.314816e-003	8.181119e-001	1.145246e-002	7.614236e-001	-6.959305e-001	9.877269e-001
3.624332604932038e-002	5.062761e-003	8.174605e-001	3.331796e-003	7.606782e-001	-7.041354e-001	9.991209e-001
